CodeNo,BTSName,DgOnLoad,SiteOnBat,HasRecord,RecordDate
IMJBL-39239,Parsel,0,86396,1,5/22/2017
IMJBL-39222,Patan,0,660,1,5/22/2017
IMJBL-39223,Guru Mohalla-  Patan,0,739,1,5/22/2017
IMJBL-39237,Gubra Kalan,3481,17570,1,5/22/2017
IMJBL-39292,Khini,50282,5541,1,5/22/2017
IMREW-46002,Jamuna Pasan,240,358,1,5/22/2017
IMREW-46031,Amadand,4181,0,1,5/22/2017
IMJBL-15004,Ghunghuti,0,240,1,5/22/2017
IMJBL-15002,Nowrozabad,0,0,1,5/22/2017
IMJBL-15003,Pali,0,87,1,5/22/2017
IMJBL-15008,Pali BB,0,0,0,5/22/2017
IMJBL-15067,BADERI,11551,2911,1,5/22/2017
IMJBL-15068,NIGHARI,6395,62997,1,5/22/2017
IMJBL-15006,Bhagra(Umaria),0,0,1,5/22/2017
IMJBL-38081,Khamtara,0,0,0,5/22/2017
IMJBL-38061,Ganeshpur_ Rptr,0,21803,1,5/22/2017
IMREW-46016,Budhanpur,513,0,1,5/22/2017
IMREW-46025,Funga,0,688,1,5/22/2017
IMREW-46023,Nigwani,0,0,0,5/22/2017
IMREW-46017,Pipariya,86351,0,1,5/22/2017
IMJBL-15013,BHAROLA,0,2723,1,5/22/2017
IMJBL-15023,Karkeli,0,3239,1,5/22/2017
IMJBL-38019,Badwara,0,7452,1,5/22/2017
IMJBL-38131,KATARIYA,0,0,1,5/22/2017
IMJBL-15027,LOHRA,0,2883,1,5/22/2017
IMJBL-15001,Umaria 2,86286,960,1,5/22/2017
IMJBL-39215,Magarmuna,0,9211,1,5/23/2017
IMJBL-39356,Sahsan,0,0,1,5/23/2017
IMJBL-39229,Shahpura,0,2321,1,5/23/2017
IMJBL-39239,Parsel,7199,86277,1,5/23/2017
IMJBL-39222,Patan,0,2429,1,5/23/2017
IMJBL-39223,Guru Mohalla-  Patan,0,1543,1,5/23/2017
IMJBL-39237,Gubra Kalan,0,75124,1,5/23/2017
IMJBL-39292,Khini,0,1647,1,5/23/2017
IMREW-46002,Jamuna Pasan,6962,6955,1,5/23/2017
IMREW-46031,Amadand,4233,0,1,5/23/2017
IMJBL-15004,Ghunghuti,15365,30480,1,5/23/2017
IMJBL-15002,Nowrozabad,0,18000,1,5/23/2017
IMJBL-15003,Pali,0,2652,1,5/23/2017
IMJBL-15008,Pali BB,0,0,0,5/23/2017
IMJBL-15067,BADERI,5158,182,1,5/23/2017
IMJBL-15068,NIGHARI,1035,39190,1,5/23/2017
IMJBL-15006,Bhagra(Umaria),0,0,1,5/23/2017
IMJBL-38081,Khamtara,0,0,0,5/23/2017
IMJBL-38061,Ganeshpur_ Rptr,0,14927,1,5/23/2017
IMREW-46016,Budhanpur,479,0,1,5/23/2017
IMREW-46025,Funga,0,1974,1,5/23/2017
IMREW-46023,Nigwani,0,0,1,5/23/2017
IMREW-46017,Pipariya,86297,0,1,5/23/2017
IMJBL-15013,BHAROLA,0,8442,1,5/23/2017
IMJBL-15023,Karkeli,8294,23848,1,5/23/2017
IMJBL-38019,Badwara,0,3609,1,5/23/2017
IMJBL-38131,KATARIYA,0,0,1,5/23/2017
IMJBL-15027,LOHRA,0,21615,1,5/23/2017
IMJBL-15001,Umaria 2,86285,0,1,5/23/2017
IMJBL-39215,Magarmuna,0,1194,1,5/24/2017
IMJBL-39356,Sahsan,0,0,1,5/24/2017
IMJBL-39229,Shahpura,0,1387,1,5/24/2017
IMJBL-39239,Parsel,5040,86277,1,5/24/2017
IMJBL-39222,Patan,0,659,1,5/24/2017
IMJBL-39223,Guru Mohalla-  Patan,0,660,1,5/24/2017
IMJBL-39237,Gubra Kalan,0,28441,1,5/24/2017
IMJBL-39292,Khini,0,4693,1,5/24/2017
IMREW-46002,Jamuna Pasan,4720,5200,1,5/24/2017
IMREW-46031,Amadand,2198,0,1,5/24/2017
IMJBL-15004,Ghunghuti,0,1923,1,5/24/2017
IMJBL-15002,Nowrozabad,0,9618,1,5/24/2017
IMJBL-15003,Pali,0,3741,1,5/24/2017
IMJBL-15008,Pali BB,0,0,0,5/24/2017
IMJBL-15067,BADERI,5804,360,1,5/24/2017
IMJBL-15068,NIGHARI,27106,85743,1,5/24/2017
IMJBL-15006,Bhagra(Umaria),240,13477,1,5/24/2017
IMJBL-38081,Khamtara,0,0,0,5/24/2017
IMJBL-38061,Ganeshpur_ Rptr,0,19032,1,5/24/2017
IMREW-46016,Budhanpur,0,0,1,5/24/2017
IMREW-46025,Funga,0,902,1,5/24/2017
IMREW-46023,Nigwani,0,0,0,5/24/2017
IMREW-46017,Pipariya,64239,0,1,5/24/2017
IMJBL-15013,BHAROLA,0,3420,1,5/24/2017
IMJBL-15023,Karkeli,0,1842,1,5/24/2017
IMJBL-38019,Badwara,0,91,1,5/24/2017
IMJBL-38131,KATARIYA,0,0,1,5/24/2017
IMJBL-15027,LOHRA,0,3341,1,5/24/2017
IMJBL-15001,Umaria 2,86287,4868,1,5/24/2017
IMJBL-39215,Magarmuna,0,4100,1,5/25/2017
IMJBL-39356,Sahsan,4123,0,1,5/25/2017
IMJBL-39229,Shahpura,0,1885,1,5/25/2017
IMJBL-39239,Parsel,10200,79442,1,5/25/2017
IMJBL-39222,Patan,0,6829,1,5/25/2017
IMJBL-39223,Guru Mohalla-  Patan,0,8623,1,5/25/2017
IMJBL-39237,Gubra Kalan,0,0,0,5/25/2017
IMJBL-39292,Khini,7526,18124,1,5/25/2017
IMREW-46002,Jamuna Pasan,600,1089,1,5/25/2017
IMREW-46031,Amadand,5419,0,1,5/25/2017
IMJBL-15004,Ghunghuti,7828,32661,1,5/25/2017
IMJBL-15002,Nowrozabad,0,17273,1,5/25/2017
IMJBL-15003,Pali,0,11888,1,5/25/2017
IMJBL-15008,Pali BB,0,0,0,5/25/2017
IMJBL-15067,BADERI,27430,11467,1,5/25/2017
IMJBL-15068,NIGHARI,43947,86232,1,5/25/2017
IMJBL-15006,Bhagra(Umaria),34522,0,1,5/25/2017
IMJBL-38081,Khamtara,0,0,0,5/25/2017
IMJBL-38061,Ganeshpur_ Rptr,0,17308,1,5/25/2017
IMREW-46016,Budhanpur,335,0,1,5/25/2017
IMREW-46025,Funga,0,7135,1,5/25/2017
IMREW-46023,Nigwani,0,0,0,5/25/2017
IMREW-46017,Pipariya,86220,0,1,5/25/2017
IMJBL-15013,BHAROLA,16215,22544,1,5/25/2017
IMJBL-15023,Karkeli,13355,27978,1,5/25/2017
IMJBL-38019,Badwara,0,1111,1,5/25/2017
IMJBL-38131,KATARIYA,0,0,1,5/25/2017
IMJBL-15027,LOHRA,0,32437,1,5/25/2017
IMJBL-15001,Umaria 2,83978,14668,1,5/25/2017
IMJBL-39215,Magarmuna,0,4860,1,5/26/2017
IMJBL-39356,Sahsan,7284,0,1,5/26/2017
IMJBL-39229,Shahpura,0,1421,1,5/26/2017
IMJBL-39239,Parsel,1080,17399,1,5/26/2017
IMJBL-39222,Patan,0,1405,1,5/26/2017
IMJBL-39223,Guru Mohalla-  Patan,0,2246,1,5/26/2017
IMJBL-39237,Gubra Kalan,0,0,0,5/26/2017
IMJBL-39292,Khini,0,684,1,5/26/2017
IMREW-46002,Jamuna Pasan,12177,8345,1,5/26/2017
IMREW-46031,Amadand,2758,0,1,5/26/2017
IMJBL-15004,Ghunghuti,0,0,1,5/26/2017
IMJBL-15002,Nowrozabad,0,0,1,5/26/2017
IMJBL-15003,Pali,0,293,1,5/26/2017
IMJBL-15008,Pali BB,0,0,0,5/26/2017
IMJBL-15067,BADERI,3622,450,1,5/26/2017
IMJBL-15068,NIGHARI,6738,85573,1,5/26/2017
IMJBL-15006,Bhagra(Umaria),0,0,1,5/26/2017
IMJBL-38081,Khamtara,0,0,0,5/26/2017
IMJBL-38061,Ganeshpur_ Rptr,0,27660,1,5/26/2017
IMREW-46016,Budhanpur,0,0,1,5/26/2017
IMREW-46025,Funga,6629,13276,1,5/26/2017
IMREW-46023,Nigwani,0,0,0,5/26/2017
IMREW-46017,Pipariya,85464,0,1,5/26/2017
IMJBL-15013,BHAROLA,5159,16442,1,5/26/2017
IMJBL-15023,Karkeli,0,8275,1,5/26/2017
IMJBL-38019,Badwara,0,26729,1,5/26/2017
IMJBL-38131,KATARIYA,0,0,1,5/26/2017
IMJBL-15027,LOHRA,0,21917,1,5/26/2017
IMJBL-15001,Umaria 2,86283,2527,1,5/26/2017
IMJBL-39215,Magarmuna,1850,29224,1,5/27/2017
IMJBL-39356,Sahsan,26063,0,1,5/27/2017
IMJBL-39229,Shahpura,189,9843,1,5/27/2017
IMJBL-39239,Parsel,0,17997,1,5/27/2017
IMJBL-39222,Patan,0,6501,1,5/27/2017
IMJBL-39223,Guru Mohalla-  Patan,0,5428,1,5/27/2017
IMJBL-39237,Gubra Kalan,0,0,0,5/27/2017
IMJBL-39292,Khini,0,3666,1,5/27/2017
IMREW-46002,Jamuna Pasan,9243,10624,1,5/27/2017
IMREW-46031,Amadand,11500,0,1,5/27/2017
IMJBL-15004,Ghunghuti,559,10450,1,5/27/2017
IMJBL-15002,Nowrozabad,0,1433,1,5/27/2017
IMJBL-15003,Pali,0,1626,1,5/27/2017
IMJBL-15008,Pali BB,0,0,0,5/27/2017
IMJBL-15067,BADERI,12268,1233,1,5/27/2017
IMJBL-15068,NIGHARI,19768,83278,1,5/27/2017
IMJBL-15006,Bhagra(Umaria),0,0,1,5/27/2017
IMJBL-38081,Khamtara,0,0,0,5/27/2017
IMJBL-38061,Ganeshpur_ Rptr,2677,19658,1,5/27/2017
IMREW-46016,Budhanpur,284,0,1,5/27/2017
IMREW-46025,Funga,14780,19852,1,5/27/2017
IMREW-46023,Nigwani,0,0,0,5/27/2017
IMREW-46017,Pipariya,86266,0,1,5/27/2017
IMJBL-15013,BHAROLA,0,6604,1,5/27/2017
IMJBL-15023,Karkeli,0,3601,1,5/27/2017
IMJBL-38019,Badwara,0,330,1,5/27/2017
IMJBL-38131,KATARIYA,0,0,1,5/27/2017
IMJBL-15027,LOHRA,0,6683,1,5/27/2017
IMJBL-15001,Umaria 2,86286,5073,1,5/27/2017
IMJBL-39215,Magarmuna,24832,23772,1,5/28/2017
IMJBL-39356,Sahsan,48450,0,1,5/28/2017
IMJBL-39229,Shahpura,2988,16984,1,5/28/2017
IMJBL-39239,Parsel,1799,19195,1,5/28/2017
IMJBL-39222,Patan,646,6197,1,5/28/2017
IMJBL-39223,Guru Mohalla-  Patan,0,6036,1,5/28/2017
IMJBL-39237,Gubra Kalan,0,0,0,5/28/2017
IMJBL-39292,Khini,9121,36777,1,5/28/2017
IMREW-46002,Jamuna Pasan,10081,8318,1,5/28/2017
IMREW-46031,Amadand,21546,0,1,5/28/2017
IMJBL-15004,Ghunghuti,598,18959,1,5/28/2017
IMJBL-15002,Nowrozabad,0,0,1,5/28/2017
IMJBL-15003,Pali,0,9180,1,5/28/2017
IMJBL-15008,Pali BB,0,0,0,5/28/2017
IMJBL-15067,BADERI,23399,5860,1,5/28/2017
IMJBL-15068,NIGHARI,36567,82846,1,5/28/2017
IMJBL-15006,Bhagra(Umaria),1542,0,1,5/28/2017
IMJBL-38081,Khamtara,0,0,0,5/28/2017
IMJBL-38061,Ganeshpur_ Rptr,0,48787,1,5/28/2017
IMREW-46016,Budhanpur,7611,0,1,5/28/2017
IMREW-46025,Funga,34824,34867,1,5/28/2017
IMREW-46023,Nigwani,0,0,0,5/28/2017
IMREW-46017,Pipariya,86312,0,1,5/28/2017
IMJBL-15013,BHAROLA,3007,18655,1,5/28/2017
IMJBL-15023,Karkeli,1165,17416,1,5/28/2017
IMJBL-38019,Badwara,0,29163,1,5/28/2017
IMJBL-38131,KATARIYA,0,0,1,5/28/2017
IMJBL-15027,LOHRA,1440,32688,1,5/28/2017
IMJBL-15001,Umaria 2,86286,6473,1,5/28/2017
IMJBL-39215,Magarmuna,6365,24156,1,5/29/2017
IMJBL-39356,Sahsan,3696,0,1,5/29/2017
IMJBL-39229,Shahpura,5771,21301,1,5/29/2017
IMJBL-39239,Parsel,12953,39245,1,5/29/2017
IMJBL-39222,Patan,3724,0,1,5/29/2017
IMJBL-39223,Guru Mohalla-  Patan,0,19643,1,5/29/2017
IMJBL-39237,Gubra Kalan,0,0,0,5/29/2017
IMJBL-39292,Khini,0,23947,1,5/29/2017
IMREW-46002,Jamuna Pasan,16234,10241,1,5/29/2017
IMREW-46031,Amadand,24133,0,1,5/29/2017
IMJBL-15004,Ghunghuti,958,37458,1,5/29/2017
IMJBL-15002,Nowrozabad,0,0,1,5/29/2017
IMJBL-15003,Pali,0,5827,1,5/29/2017
IMJBL-15008,Pali BB,0,0,0,5/29/2017
IMJBL-15067,BADERI,17690,1725,1,5/29/2017
IMJBL-15068,NIGHARI,23861,84909,1,5/29/2017
IMJBL-15006,Bhagra(Umaria),0,0,1,5/29/2017
IMJBL-38081,Khamtara,0,0,0,5/29/2017
IMJBL-38061,Ganeshpur_ Rptr,11132,59361,1,5/29/2017
IMREW-46016,Budhanpur,9022,0,1,5/29/2017
IMREW-46025,Funga,0,10048,1,5/29/2017
IMREW-46023,Nigwani,0,2079,1,5/29/2017
IMREW-46017,Pipariya,85139,0,1,5/29/2017
IMJBL-15013,BHAROLA,0,21336,1,5/29/2017
IMJBL-15023,Karkeli,0,23468,1,5/29/2017
IMJBL-38019,Badwara,0,6038,1,5/29/2017
IMJBL-38131,KATARIYA,0,0,1,5/29/2017
IMJBL-15027,LOHRA,33842,33752,1,5/29/2017
IMJBL-15001,Umaria 2,86254,1812,1,5/29/2017
IMJBL-39215,Magarmuna,11596,43876,1,5/30/2017
IMJBL-39356,Sahsan,20608,0,1,5/30/2017
IMJBL-39229,Shahpura,3772,15893,1,5/30/2017
IMJBL-39239,Parsel,2428,0,1,5/30/2017
IMJBL-39222,Patan,0,0,1,5/30/2017
IMJBL-39223,Guru Mohalla-  Patan,0,8997,1,5/30/2017
IMJBL-39237,Gubra Kalan,0,0,0,5/30/2017
IMJBL-39292,Khini,0,7926,1,5/30/2017
IMREW-46002,Jamuna Pasan,120,2621,1,5/30/2017
IMREW-46031,Amadand,2777,0,1,5/30/2017
IMJBL-15004,Ghunghuti,10530,30649,1,5/30/2017
IMJBL-15002,Nowrozabad,0,0,1,5/30/2017
IMJBL-15003,Pali,0,9064,1,5/30/2017
IMJBL-15008,Pali BB,0,0,0,5/30/2017
IMJBL-15067,BADERI,11050,770,1,5/30/2017
IMJBL-15068,NIGHARI,38321,75965,1,5/30/2017
IMJBL-15006,Bhagra(Umaria),15254,4053,1,5/30/2017
IMJBL-38081,Khamtara,0,0,0,5/30/2017
IMJBL-38061,Ganeshpur_ Rptr,0,14131,1,5/30/2017
IMREW-46016,Budhanpur,21465,0,1,5/30/2017
IMREW-46025,Funga,5644,8147,1,5/30/2017
IMREW-46023,Nigwani,0,574,1,5/30/2017
IMREW-46017,Pipariya,86362,0,1,5/30/2017
IMJBL-15013,BHAROLA,0,6122,1,5/30/2017
IMJBL-15023,Karkeli,3306,22952,1,5/30/2017
IMJBL-38019,Badwara,0,12239,1,5/30/2017
IMJBL-38131,KATARIYA,0,0,1,5/30/2017
IMJBL-15027,LOHRA,0,6493,1,5/30/2017
IMJBL-15001,Umaria 2,86285,2422,1,5/30/2017
IMJBL-39215,Magarmuna,7250,17844,1,5/31/2017
IMJBL-39356,Sahsan,23838,24501,1,5/31/2017
IMJBL-39229,Shahpura,0,5681,1,5/31/2017
IMJBL-39239,Parsel,0,0,0,5/31/2017
IMJBL-39222,Patan,352,17423,1,5/31/2017
IMJBL-39223,Guru Mohalla-  Patan,0,4740,1,5/31/2017
IMJBL-39237,Gubra Kalan,0,0,0,5/31/2017
IMJBL-39292,Khini,0,19781,1,5/31/2017
IMREW-46002,Jamuna Pasan,12240,13440,1,5/31/2017
IMREW-46031,Amadand,5745,0,1,5/31/2017
IMJBL-15004,Ghunghuti,50605,56814,1,5/31/2017
IMJBL-15002,Nowrozabad,0,0,1,5/31/2017
IMJBL-15003,Pali,0,4554,1,5/31/2017
IMJBL-15008,Pali BB,0,0,0,5/31/2017
IMJBL-15067,BADERI,25878,1547,1,5/31/2017
IMJBL-15068,NIGHARI,71261,83673,1,5/31/2017
IMJBL-15006,Bhagra(Umaria),48531,3622,1,5/31/2017
IMJBL-38081,Khamtara,0,0,0,5/31/2017
IMJBL-38061,Ganeshpur_ Rptr,0,56926,1,5/31/2017
IMREW-46016,Budhanpur,9433,0,1,5/31/2017
IMREW-46025,Funga,7748,13502,1,5/31/2017
IMREW-46023,Nigwani,0,119,1,5/31/2017
IMREW-46017,Pipariya,86221,0,1,5/31/2017
IMJBL-15013,BHAROLA,16554,18839,1,5/31/2017
IMJBL-15023,Karkeli,0,21526,1,5/31/2017
IMJBL-38019,Badwara,0,2757,1,5/31/2017
IMJBL-38131,KATARIYA,0,0,1,5/31/2017
IMJBL-15027,LOHRA,0,24816,1,5/31/2017
IMJBL-15001,Umaria 2,86285,3229,1,5/31/2017
IMJBL-39215,Magarmuna,0,15284,1,6/1/2017
IMJBL-39356,Sahsan,0,205,1,6/1/2017
IMJBL-39229,Shahpura,0,3979,1,6/1/2017
IMJBL-39239,Parsel,0,0,0,6/1/2017
IMJBL-39222,Patan,0,0,1,6/1/2017
IMJBL-39223,Guru Mohalla-  Patan,0,2279,1,6/1/2017
IMJBL-39237,Gubra Kalan,0,0,0,6/1/2017
IMJBL-39292,Khini,0,2975,1,6/1/2017
IMREW-46002,Jamuna Pasan,4440,4680,1,6/1/2017
IMREW-46031,Amadand,2239,0,1,6/1/2017
IMJBL-15004,Ghunghuti,0,15628,1,6/1/2017
IMJBL-15002,Nowrozabad,0,0,1,6/1/2017
IMJBL-15003,Pali,0,5968,1,6/1/2017
IMJBL-15008,Pali BB,0,0,0,6/1/2017
IMJBL-15067,BADERI,2635,367,1,6/1/2017
IMJBL-15068,NIGHARI,56558,74747,1,6/1/2017
IMJBL-15006,Bhagra(Umaria),0,0,1,6/1/2017
IMJBL-38081,Khamtara,0,0,0,6/1/2017
IMJBL-38061,Ganeshpur_ Rptr,0,73139,1,6/1/2017
IMREW-46016,Budhanpur,0,0,1,6/1/2017
IMREW-46025,Funga,0,2387,1,6/1/2017
IMREW-46023,Nigwani,0,0,1,6/1/2017
IMREW-46017,Pipariya,86343,0,1,6/1/2017
IMJBL-15013,BHAROLA,0,5273,1,6/1/2017
IMJBL-15023,Karkeli,6829,28210,1,6/1/2017
IMJBL-38019,Badwara,0,0,0,6/1/2017
IMJBL-38131,KATARIYA,0,0,1,6/1/2017
IMJBL-15027,LOHRA,0,5479,1,6/1/2017
IMJBL-15001,Umaria 2,86286,645,1,6/1/2017
IMJBL-39215,Magarmuna,4965,6927,1,6/2/2017
IMJBL-39356,Sahsan,0,0,1,6/2/2017
IMJBL-39229,Shahpura,0,942,1,6/2/2017
IMJBL-39239,Parsel,0,0,0,6/2/2017
IMJBL-39222,Patan,0,0,1,6/2/2017
IMJBL-39223,Guru Mohalla-  Patan,0,2289,1,6/2/2017
IMJBL-39237,Gubra Kalan,0,0,0,6/2/2017
IMJBL-39292,Khini,0,3019,1,6/2/2017
IMREW-46002,Jamuna Pasan,5281,5521,1,6/2/2017
IMREW-46031,Amadand,430,0,1,6/2/2017
IMJBL-15004,Ghunghuti,0,1098,1,6/2/2017
IMJBL-15002,Nowrozabad,0,0,1,6/2/2017
IMJBL-15003,Pali,0,4310,1,6/2/2017
IMJBL-15008,Pali BB,0,0,0,6/2/2017
IMJBL-15067,BADERI,240,90,1,6/2/2017
IMJBL-15068,NIGHARI,72626,79691,1,6/2/2017
IMJBL-15006,Bhagra(Umaria),0,0,1,6/2/2017
IMJBL-38081,Khamtara,0,0,0,6/2/2017
IMJBL-38061,Ganeshpur_ Rptr,0,18214,1,6/2/2017
IMREW-46016,Budhanpur,1925,0,1,6/2/2017
IMREW-46025,Funga,0,1328,1,6/2/2017
IMREW-46023,Nigwani,0,1214,1,6/2/2017
IMREW-46017,Pipariya,86219,0,1,6/2/2017
IMJBL-15013,BHAROLA,0,720,1,6/2/2017
IMJBL-15023,Karkeli,0,3284,1,6/2/2017
IMJBL-38019,Badwara,0,0,0,6/2/2017
IMJBL-38131,KATARIYA,0,0,1,6/2/2017
IMJBL-15027,LOHRA,0,810,1,6/2/2017
IMJBL-15001,Umaria 2,86286,3099,1,6/2/2017
IMJBL-39215,Magarmuna,0,7375,1,6/3/2017
IMJBL-39356,Sahsan,3169,5995,1,6/3/2017
IMJBL-39229,Shahpura,0,6745,1,6/3/2017
IMJBL-39239,Parsel,0,0,0,6/3/2017
IMJBL-39222,Patan,0,0,1,6/3/2017
IMJBL-39223,Guru Mohalla-  Patan,0,2439,1,6/3/2017
IMJBL-39237,Gubra Kalan,0,0,0,6/3/2017
IMJBL-39292,Khini,0,2087,1,6/3/2017
IMREW-46002,Jamuna Pasan,1441,1142,1,6/3/2017
IMREW-46031,Amadand,2937,0,1,6/3/2017
IMJBL-15004,Ghunghuti,0,20038,1,6/3/2017
IMJBL-15002,Nowrozabad,0,0,1,6/3/2017
IMJBL-15003,Pali,0,813,1,6/3/2017
IMJBL-15008,Pali BB,0,0,0,6/3/2017
IMJBL-15067,BADERI,675,113,1,6/3/2017
IMJBL-15068,NIGHARI,44948,82229,1,6/3/2017
IMJBL-15006,Bhagra(Umaria),0,0,1,6/3/2017
IMJBL-38081,Khamtara,0,0,0,6/3/2017
IMJBL-38061,Ganeshpur_ Rptr,0,24876,1,6/3/2017
IMREW-46016,Budhanpur,2403,0,1,6/3/2017
IMREW-46025,Funga,0,1465,1,6/3/2017
IMREW-46023,Nigwani,0,0,0,6/3/2017
IMREW-46017,Pipariya,86340,0,1,6/3/2017
IMJBL-15013,BHAROLA,0,2547,1,6/3/2017
IMJBL-15023,Karkeli,0,2850,1,6/3/2017
IMJBL-38019,Badwara,0,0,0,6/3/2017
IMJBL-38131,KATARIYA,0,0,1,6/3/2017
IMJBL-15027,LOHRA,0,2113,1,6/3/2017
IMJBL-15001,Umaria 2,86234,2545,1,6/3/2017
IMJBL-39215,Magarmuna,159,11697,1,6/4/2017
IMJBL-39356,Sahsan,12614,600,1,6/4/2017
IMJBL-39229,Shahpura,487,11513,1,6/4/2017
IMJBL-39239,Parsel,0,0,0,6/4/2017
IMJBL-39222,Patan,0,0,1,6/4/2017
IMJBL-39223,Guru Mohalla-  Patan,0,3371,1,6/4/2017
IMJBL-39237,Gubra Kalan,0,0,0,6/4/2017
IMJBL-39292,Khini,0,2779,1,6/4/2017
IMREW-46002,Jamuna Pasan,0,1440,1,6/4/2017
IMREW-46031,Amadand,10287,0,1,6/4/2017
IMJBL-15004,Ghunghuti,0,4835,1,6/4/2017
IMJBL-15002,Nowrozabad,0,0,1,6/4/2017
IMJBL-15003,Pali,0,2244,1,6/4/2017
IMJBL-15008,Pali BB,0,0,0,6/4/2017
IMJBL-15067,BADERI,800,1399,1,6/4/2017
IMJBL-15068,NIGHARI,7402,65243,1,6/4/2017
IMJBL-15006,Bhagra(Umaria),0,0,1,6/4/2017
IMJBL-38081,Khamtara,0,0,0,6/4/2017
IMJBL-38061,Ganeshpur_ Rptr,0,15855,1,6/4/2017
IMREW-46016,Budhanpur,684,0,1,6/4/2017
IMREW-46025,Funga,0,3950,1,6/4/2017
IMREW-46023,Nigwani,0,730,1,6/4/2017
IMREW-46017,Pipariya,86261,0,1,6/4/2017
IMJBL-15013,BHAROLA,0,9240,1,6/4/2017
IMJBL-15023,Karkeli,0,10601,1,6/4/2017
IMJBL-38019,Badwara,0,0,0,6/4/2017
IMJBL-38131,KATARIYA,0,0,1,6/4/2017
IMJBL-15027,LOHRA,0,8826,1,6/4/2017
IMJBL-15001,Umaria 2,86374,2443,1,6/4/2017
IMJBL-39215,Magarmuna,585,6214,1,6/5/2017
IMJBL-39356,Sahsan,19290,424,1,6/5/2017
IMJBL-39229,Shahpura,1170,9423,1,6/5/2017
IMJBL-39239,Parsel,0,0,0,6/5/2017
IMJBL-39222,Patan,0,0,1,6/5/2017
IMJBL-39223,Guru Mohalla-  Patan,0,13056,1,6/5/2017
IMJBL-39237,Gubra Kalan,0,0,0,6/5/2017
IMJBL-39292,Khini,8290,21630,1,6/5/2017
IMREW-46002,Jamuna Pasan,6649,8119,1,6/5/2017
IMREW-46031,Amadand,12656,0,1,6/5/2017
IMJBL-15004,Ghunghuti,6665,19249,1,6/5/2017
IMJBL-15002,Nowrozabad,0,0,1,6/5/2017
IMJBL-15003,Pali,0,9299,1,6/5/2017
IMJBL-15008,Pali BB,0,0,0,6/5/2017
IMJBL-15067,BADERI,94,86,1,6/5/2017
IMJBL-15068,NIGHARI,11390,62065,1,6/5/2017
IMJBL-15006,Bhagra(Umaria),1572,1903,1,6/5/2017
IMJBL-38081,Khamtara,0,0,0,6/5/2017
IMJBL-38061,Ganeshpur_ Rptr,0,45182,1,6/5/2017
IMREW-46016,Budhanpur,19095,0,1,6/5/2017
IMREW-46025,Funga,309,8659,1,6/5/2017
IMREW-46023,Nigwani,4523,7187,1,6/5/2017
IMREW-46017,Pipariya,86265,0,1,6/5/2017
IMJBL-15013,BHAROLA,23162,3354,1,6/5/2017
IMJBL-15023,Karkeli,307,14350,1,6/5/2017
IMJBL-38019,Badwara,0,0,0,6/5/2017
IMJBL-38131,KATARIYA,0,0,1,6/5/2017
IMJBL-15027,LOHRA,0,891,1,6/5/2017
IMJBL-15001,Umaria 2,86286,1842,1,6/5/2017
IMJBL-39215,Magarmuna,3206,11747,1,6/6/2017
IMJBL-39356,Sahsan,0,9376,1,6/6/2017
IMJBL-39229,Shahpura,0,10939,1,6/6/2017
IMJBL-39239,Parsel,0,0,0,6/6/2017
IMJBL-39222,Patan,791,0,1,6/6/2017
IMJBL-39223,Guru Mohalla-  Patan,0,9224,1,6/6/2017
IMJBL-39237,Gubra Kalan,0,0,0,6/6/2017
IMJBL-39292,Khini,0,23014,1,6/6/2017
IMREW-46002,Jamuna Pasan,8483,10082,1,6/6/2017
IMREW-46031,Amadand,4999,0,1,6/6/2017
IMJBL-15004,Ghunghuti,45065,62788,1,6/6/2017
IMJBL-15002,Nowrozabad,0,0,1,6/6/2017
IMJBL-15003,Pali,0,4379,1,6/6/2017
IMJBL-15008,Pali BB,0,0,0,6/6/2017
IMJBL-15067,BADERI,3747,266,1,6/6/2017
IMJBL-15068,NIGHARI,193,20581,1,6/6/2017
IMJBL-15006,Bhagra(Umaria),0,0,1,6/6/2017
IMJBL-38081,Khamtara,0,0,0,6/6/2017
IMJBL-38061,Ganeshpur_ Rptr,19167,51507,1,6/6/2017
IMREW-46016,Budhanpur,23320,0,1,6/6/2017
IMREW-46025,Funga,6709,15048,1,6/6/2017
IMREW-46023,Nigwani,0,0,0,6/6/2017
IMREW-46017,Pipariya,9843,0,1,6/6/2017
IMJBL-15013,BHAROLA,35356,2801,1,6/6/2017
IMJBL-15023,Karkeli,0,12752,1,6/6/2017
IMJBL-38019,Badwara,0,0,0,6/6/2017
IMJBL-38131,KATARIYA,0,0,1,6/6/2017
IMJBL-15027,LOHRA,0,868,1,6/6/2017
IMJBL-15001,Umaria 2,85925,127,1,6/6/2017
IMJBL-39215,Magarmuna,9038,15153,1,6/7/2017
IMJBL-39356,Sahsan,0,0,1,6/7/2017
IMJBL-39229,Shahpura,914,5922,1,6/7/2017
IMJBL-39239,Parsel,0,0,0,6/7/2017
IMJBL-39222,Patan,0,0,1,6/7/2017
IMJBL-39223,Guru Mohalla-  Patan,0,7131,1,6/7/2017
IMJBL-39237,Gubra Kalan,0,0,0,6/7/2017
IMJBL-39292,Khini,0,3530,1,6/7/2017
IMREW-46002,Jamuna Pasan,6600,8011,1,6/7/2017
IMREW-46031,Amadand,2500,0,1,6/7/2017
